0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Emotion
-496.91138,53.367214,-27.296627,8.782134,-15.822054,-1.2176036,-18.74371,-1.8717957,-18.85129,-6.072645,-1.8088238,-10.739934,-1.4610401,-13.187287,-4.022864,-5.409954,-5.8132086,-8.314238,-3.1573784,-6.4521813,-5.828302,-0.53598756,-0.934475,0.6355071,-0.7018297,4.8982015,-1.9040756,2.9005218,3.0283983,0.8504868,3.0747995,0.36714095,0.56727165,-0.34295914,2.7103696,1.5059018,0.27991372,-2.7254417,-1.0305574,-0.8379258,-0.67514354,-0.6102714,-1.3564935,0.8778786,-0.48124734,0.60128784,-0.4982918,0.6131621,-1.4128577,-1.5048437,-1.0372742,-1.3828784,0.8667892,-1.0903617,0.13161284,0.2498204,-0.48155263,-0.8397115,-0.18315625,-0.72857547,-1.4599605,-1.2151494,-0.49757865,0.4492017,-0.29112098,0.6513209,0.3183328,0.11954558,-0.052961502,0.7104485,0.16402718,-0.45682526,0.022226479,-0.67078143,-0.30519482,-0.7523682,-0.72885674,-0.96757555,-0.56451184,-0.30391413,-0.38026157,-0.121987455,-0.06595473,0.21519417,0.6557656,0.61247164,0.018152952,0.46351978,0.32395577,0.75521487,0.16099812,-0.45931944,0.21260884,-0.037422165,-0.37169164,-0.29304978,-0.009126508,-0.117826745,-0.004448927,-0.114089034,0.15404718,0.5216491,0.7756507,0.41772178,0.13270819,0.7031451,0.7182079,0.27665606,-0.005623567,0.43256003,0.17972325,-0.063393526,-0.29878318,-0.21274866,-0.02940813,-0.37792435,-0.022979705,0.12878625,0.25779182,0.005560317,0.00870227,-0.0458696,-0.08920982,0.20419079,-0.15998566,0.13144185,0.12890431,-0.25933778,3
-547.519,77.59193,-20.086899,26.390278,-12.368988,12.975085,-17.929754,0.4528986,-20.442263,-6.1741567,-0.037779354,-11.996379,-0.97300434,-9.424324,-0.69993585,-6.554556,-2.6907926,-7.7981143,-2.2307537,-5.426508,-6.594914,-3.5889206,-5.037809,-5.8315024,-8.3892,-1.5154814,-6.929359,-1.1305391,-3.262446,-2.3285716,-1.2831308,-1.8391951,-0.06758499,-2.1343467,-0.3106085,-1.606105,2.0692775,0.24442957,2.6720195,1.2051233,2.4969704,2.7319071,1.5090894,2.8594496,-1.2163467,1.4138069,-0.4115471,0.39008796,0.9023453,-0.0912524,-0.34503707,0.80368435,2.8386896,2.5759277,2.4378738,0.87209356,0.6819099,-0.38989174,0.2914166,0.6312396,1.0698314,-0.5761001,-0.7028331,0.2741116,-0.67002314,-0.43558362,-1.0092058,0.7867004,0.75845814,-0.47082186,-0.7752848,0.14870057,0.47176453,-0.63075393,-1.6078991,-1.573872,-0.47177726,-0.5095068,-0.6861389,-1.0956913,-0.56959975,-0.5174413,-0.3441702,0.0735333,0.24148223,0.162614,-0.28913334,-0.009224173,0.16943084,0.27549285,0.19215806,0.24575762,-0.028247394,-0.5026966,-0.67687154,-0.46922904,-0.81652904,-0.5389745,-0.1652885,-0.009715069,0.2839226,-0.2514672,-0.17155251,-0.1548256,-0.051739752,-0.31924957,-0.04590868,0.3006846,-0.008909144,-0.01333277,0.10064894,0.070011355,-0.071066335,0.009562888,-0.1598921,0.27776045,-0.120291874,-0.04424211,0.48373237,0.15939833,-0.24660198,-0.2951608,-0.06768138,-0.5365308,-0.15374121,0.16938725,0.15982836,-0.009564502,7
-621.7065,81.07709,-23.01914,32.265408,-8.005354,15.364104,-11.701271,-0.23363349,-10.996857,-5.4533167,0.52322197,-7.5248685,0.26694196,-3.5779479,0.9924935,-3.7546072,-0.2303152,-6.715208,0.89590466,-3.6378937,-4.809621,-2.1097028,-4.3686113,0.3548873,-5.057873,-0.80689347,-5.1470194,-2.3861136,-2.182613,-2.7634997,-1.6762587,-0.8917253,-0.80867445,-4.2400656,-2.3108108,-4.039008,-1.2013086,-2.8185904,-1.9436898,-4.1042123,-2.5572288,-0.36605656,-1.6284213,1.8945206,0.42513955,1.7564613,-0.5171258,-0.79200214,-1.2017721,-0.8907027,0.5004511,1.9581662,4.6870756,5.5662665,7.277973,5.6058483,4.543504,2.1552503,1.6255186,1.231373,1.4355559,1.7274432,0.40740564,1.0324788,0.524427,0.38275263,0.056967895,0.91445243,0.8714478,-0.026215157,-0.16352722,0.48440868,0.55477303,-0.20786797,-0.9536965,-0.6924896,0.41041467,0.063618295,0.3150758,-0.16463803,-0.2853915,0.06413054,0.27653256,0.07878673,-0.09858993,0.0093780225,-0.18090841,-0.1289299,-0.19535324,0.3697207,0.32718822,0.22674808,-0.15647085,-0.38352773,-0.57827216,-0.5528016,-0.43826324,-0.57902175,-0.2893203,-0.11597302,-0.013756913,0.044091392,0.4447764,-0.08967361,-0.16754374,-0.2754198,-0.28126824,0.026951276,-0.22382614,-0.50169605,-0.16080539,0.16617465,-0.7295822,-0.13429117,0.23054065,-0.018731616,-0.34550327,-0.179316,0.4649199,-0.23930751,-0.9164417,-0.461025,0.084416874,-0.29284352,0.15852104,0.2238629,-0.17792109,-0.12369094,4
-539.9567,86.70232,-21.570723,27.065184,-1.778028,7.4724464,-17.033392,-8.796093,-15.709991,-8.7070465,-2.3594947,-10.188568,0.7769763,-4.4720926,-0.060724866,-2.6662183,-4.25519,-4.636895,-1.1954888,-6.140128,-5.2789464,-2.673699,-5.3038445,-3.070563,-6.1823378,-2.3261082,-4.735635,-1.934598,-1.3015518,1.2833695,3.5938015,1.7684654,5.204433,2.0418386,3.7356868,4.5216722,4.3580155,4.036399,2.6433017,0.25862062,1.0064679,3.646745,5.5725513,6.7537584,3.1920123,3.1238732,1.2665387,0.5964195,0.8944235,1.4846787,1.749904,0.6251411,0.43668088,-0.18829472,1.0294211,1.3011686,0.50144285,-2.4446185,-0.81163174,0.9754322,0.34945133,-0.44171655,-2.0882068,-0.5554866,0.22985367,0.8497492,0.10008199,0.8274445,0.6059892,-1.152684,-0.6382054,0.020366654,0.5665604,-0.69734055,-1.5546957,-1.1653264,-0.59916764,-1.4751732,-0.9975904,-0.47776443,-1.252345,-0.9777562,-0.6728488,0.41272414,-0.21135359,-0.62049484,-0.37936473,-0.07984353,0.7700023,0.49792668,0.3080324,-0.18458435,-0.6091405,-0.9212736,-0.53790045,-0.2648262,-0.32343563,0.098066546,-0.42028162,-0.23263928,0.17916682,0.1836827,0.011890353,0.12471337,0.63609046,0.09788905,0.03523262,0.24098207,0.40269175,0.38302702,0.28521597,0.27883664,-0.03527838,0.07563918,0.18595362,0.2976502,0.035436653,0.3430507,0.8884038,0.34329477,-0.2480602,0.27181244,0.6864925,0.376494,0.7284035,0.894443,0.38112837,-0.43780413,4
-596.5321,93.0311,-22.649914,29.957035,-4.5686574,8.703573,-14.636531,-0.27407297,-15.013964,-4.9304953,4.214517,-11.39101,-1.269791,-6.303482,0.33383304,-5.692969,-7.050072,-3.0508723,-1.4862545,-6.0959706,-4.2406607,-4.1315026,-4.212506,-3.6197646,-7.613072,-1.7266998,-7.565138,-3.4115653,-2.2304702,-3.8855858,-2.2296083,-3.2746997,-4.3678846,-5.7747006,-2.5005028,-2.4064186,1.4863793,0.15849973,-0.15541616,-2.0139654,-2.0297494,-1.528267,-1.6855851,1.012916,-1.5184078,0.5151556,-0.58815116,0.45116204,0.591291,0.6899298,1.6695805,0.8189379,2.6313946,2.6749594,3.1347175,0.8036477,0.47537178,1.1161395,3.0344784,3.5463223,1.2790567,0.58165437,0.9918012,1.4097486,-0.11220826,-0.23605129,-0.30089998,0.6641411,-0.01773306,-0.17162296,0.5228348,0.501249,0.7341104,-0.6818075,-0.13152234,-0.17010829,-0.1793886,0.04228221,-0.5440454,-0.23457284,-0.039856017,-0.4322602,-0.21067874,0.36357278,-0.06541025,-0.57892984,-0.76864094,-0.3623291,-0.34852389,-0.015107918,0.21453297,-0.65769106,-0.77361804,-0.28834012,-0.29024616,-0.5921391,-0.69737315,-0.26728162,-0.3029716,-0.36398354,0.098375306,0.055611208,0.5212653,0.0013705327,-0.7567925,-0.29448143,0.1621713,-0.012926832,-0.48140728,0.04760497,0.10085431,-0.08964241,-0.058839146,-0.053382274,-0.09357821,-0.42808697,0.017284643,0.38351563,0.03283589,-0.022733755,-0.14178476,-0.2577218,0.14426205,-0.012114131,-0.26933712,0.28838107,0.42397654,-0.17385809,2
-647.4178,65.0324,-17.929827,23.461582,-10.0610485,13.755485,-11.566839,-1.9614658,-9.830402,-1.8482151,0.7429671,-6.7107396,-0.8868735,-4.6118956,2.2106512,-5.01175,0.90206933,-3.3883276,-1.9004753,-3.2827206,-4.276369,-2.6229954,-2.6615515,-1.7216766,-5.578662,-0.8036592,-4.6878767,-1.9204094,-2.7609482,-1.8928925,-2.3231225,-3.5571299,-3.1963632,-5.030734,-1.6862098,-2.1962447,0.016139805,-1.8008809,-0.31047833,-1.9489733,-2.3462553,-1.4953895,-1.5159559,0.30687103,-2.2923,-1.1028928,-1.2484348,0.34625995,0.16500998,0.26259008,-0.80674875,-0.27323437,1.4542016,0.872133,1.4459738,-0.24364397,0.01900047,-0.9918569,0.45780265,0.5996448,0.06733221,-0.025849104,-0.70788217,1.1667774,0.73544466,-0.087295555,-0.76251173,0.026384205,0.08027553,0.096634254,0.721287,0.35296294,0.47030002,-0.34759843,-1.0979525,-0.61401844,-1.2597522,-0.8873062,-0.06458527,-0.58015704,-0.40345702,-0.74142927,0.17960402,-0.20205358,-0.42285964,-0.037659705,-0.50784546,-0.1836592,-0.35498834,0.17773922,0.13759358,0.05633314,-0.024404798,-0.42135572,-0.54689264,0.074958056,0.12606226,-0.30122864,-0.4283644,-0.25034633,0.36417758,0.19338514,-0.06499894,-0.5566311,-0.066314094,-0.2847647,-0.14329875,0.39060915,-0.12122804,-0.112236366,0.21607065,0.41230002,-0.21702339,0.13190243,0.18293455,-0.27234295,-0.21894616,0.2161933,0.11529447,-0.12617756,-0.32741487,-0.34773088,0.20183831,-0.3072028,-0.021871883,0.1579819,-0.032119013,-0.019109836,7
-564.3945,72.867615,-27.656273,19.746605,-8.844453,4.685668,-18.162941,-2.4892516,-15.015417,-3.5446022,1.4955882,-11.218191,0.032096535,-8.202325,-4.017536,-4.0606723,-2.5535703,-9.193978,-1.96188,-4.1669164,-6.050697,-0.060443122,-2.5719779,2.2468793,1.143521,2.32493,-1.1482718,3.7986286,3.4373372,1.0478556,2.3623881,0.95022625,-0.3656097,-1.1528162,2.5672598,0.5192423,1.8564148,0.6857242,0.66428536,0.8278593,2.3579931,2.1828513,1.079883,1.5967046,0.0032612479,2.6225,-0.34947363,0.7905148,1.0570272,1.1101224,0.21140912,-0.9596733,1.215153,-0.3069045,1.0960108,-0.5137194,-0.8160372,-0.43288916,0.4428185,0.51485944,-0.6876418,-0.37397578,0.31601968,0.48758548,-1.3599646,0.19964309,0.10395781,0.037045576,-0.05288429,0.4588887,0.6351453,-0.24853098,0.7927792,-0.048296448,-0.4542959,-1.098572,-0.8657494,-0.4703531,-0.43462065,0.13220432,0.28047553,-0.29209712,0.22291322,0.7310147,-0.35572612,-0.06579055,0.48222968,0.66683936,0.3597701,0.9924392,0.42623505,-0.036319207,0.11725531,-0.3149462,-0.067159005,-0.43209797,0.24757572,-0.296307,-0.52188194,0.17987841,0.5556496,0.52569646,-0.07033589,0.102043144,0.15445061,0.047657702,0.11796315,0.74888706,-0.08073469,-0.28783602,0.1510566,-0.10538832,0.19289051,0.12387897,-0.08448728,-0.3098686,0.30611384,0.41690746,-0.2191513,-0.45593426,-0.070101105,-0.0633839,-0.14908458,-0.3103702,-0.2677005,0.44045395,-0.15588161,0.2835755,8
-589.76825,90.26409,-23.92617,25.241508,5.8016725,2.4792185,-8.456804,3.366755,-14.62423,-4.0058722,3.227808,-6.1367245,1.7583144,-4.5476766,-1.1392305,-1.0697247,-1.5049537,-6.5830603,-0.28138173,-3.1209853,-3.4460258,-1.0519894,-4.627703,-1.4484594,-3.9262471,0.31184873,-3.151487,-1.3128613,-0.47940147,-2.3807452,-1.5351208,-2.881969,-1.726706,-3.0855076,-2.176892,-2.1659489,-0.7990267,-1.1542823,0.72554815,1.4626027,3.624901,5.112335,5.0469923,5.391989,1.2678196,1.8500613,0.06294039,1.9046878,3.606844,3.6600225,4.5486064,2.0827718,1.6446635,1.4001958,2.126796,1.4082203,1.2739536,0.9699844,0.67761815,0.44568765,0.03479698,-0.3681459,0.26655212,0.54757655,-1.314532,-0.35932112,-0.12868328,0.25194263,-0.64592296,-0.7806398,0.6577825,0.46634567,-0.18297046,-0.9968432,-0.6095776,-1.0131798,-0.75575364,-1.3211218,-1.2058369,0.0019464933,0.31108937,-0.4757424,-1.2180265,0.087753706,0.12820555,-0.3373831,-0.5418807,0.401196,0.8300691,0.04985297,-0.09864116,-0.39762497,-0.33892727,-0.23781782,-0.28910944,-0.3389363,0.09228705,0.065048784,-0.28902692,-0.35382056,-0.17189324,0.12231573,0.2539362,-0.041021787,-0.45756805,0.2489816,0.39889774,-0.22430812,-0.3198189,-0.007734944,0.1847704,0.15239763,0.07482792,0.2370369,0.14807568,-0.27432203,0.49451846,0.8885335,0.20542039,-0.035215944,0.11592351,0.11142256,0.24857403,0.38510776,0.033361033,0.029099302,0.23849499,0.26707718,1
-578.6576,85.69852,-27.536142,31.70433,-4.5458355,14.334645,-15.733376,-7.3449254,-14.012172,-3.1959224,-2.2824657,-10.108302,3.5980382,-3.9989502,1.012769,-4.981956,-1.7831632,-4.45207,1.0102043,-1.5377698,-3.7026644,-1.2753631,-4.5354586,-2.477815,-6.488393,-0.93052757,-3.8581402,-1.8900958,-2.851065,-2.2746258,-1.2278033,-3.3933613,-1.9860389,-3.6640475,0.82600504,0.8779047,4.7342687,5.849565,5.3628635,3.403662,1.7114167,2.382659,4.5726714,7.9912567,5.8914313,4.7305546,0.6040931,1.8621094,2.3978126,2.4073799,1.3250507,-0.6535219,0.88787585,0.2701439,1.9554523,1.0335277,-0.3854773,-1.842709,-0.65289456,-0.16754924,-0.9205681,-1.2452066,-1.1457617,0.30290303,-0.9236211,-0.58888346,-1.8075781,-0.9418354,-0.58631635,-1.7262362,-1.0157117,-0.5534453,0.5421733,-0.2628391,-0.44679472,0.0077148583,0.67062086,0.07381383,-1.2988042,-0.88381004,-0.030239575,-0.37659085,-0.78471726,0.010587215,0.5275228,0.14750181,-0.011737846,0.90708035,0.40849838,-0.23201297,0.12344569,0.43002883,0.05076403,-0.7520952,-0.1662631,0.24327682,-0.2975999,-0.10994357,0.16770972,0.096669145,0.33083725,0.1288886,0.54088324,0.55087334,0.17224494,0.1837405,-0.36256444,0.08100907,0.49724615,0.15756273,0.08166116,0.050347313,-0.28382862,-0.22239657,0.45611367,0.18923455,-0.23868316,0.3307986,0.4418856,-0.13744992,-0.30580735,0.4178303,0.34186667,0.0029295848,0.46415383,0.06554444,-0.09074638,-0.001504678,4
-630.0351,98.174065,-16.671963,30.473543,-1.8057282,11.752201,-14.266756,0.40800077,-11.236219,-5.6631584,3.4593973,-8.373197,-1.0731165,-6.874228,-0.04104372,-2.6584272,-2.8839397,-4.6687737,-0.2846708,-3.1868572,-2.7603126,-1.4418268,-4.1211324,-3.2018354,-6.8447037,-1.2229028,-7.416007,-1.0146483,0.4086692,-2.7731752,-0.9717311,-3.3366623,-0.9674488,-4.5696125,-2.420153,-2.9935224,-0.7067336,0.14691702,-0.94735676,0.8564703,1.864353,2.145235,-0.1057055,-0.3762227,-1.587585,1.160202,2.2664096,3.7012382,2.844069,2.1834474,2.5665393,0.6414654,1.7493937,0.72004557,1.6312001,2.245357,2.0143685,0.85409755,1.0897831,2.440875,2.4126966,2.6932838,1.5399904,0.1848732,-0.9948707,0.71278113,1.6763054,0.9443766,-0.7098245,-0.20434858,1.4058373,0.54699045,-0.16980462,-1.1333402,-0.33308485,0.063416086,0.34313032,0.3413848,-0.09228205,0.59124804,0.7659837,-0.13132429,-1.0415778,-0.18757837,0.2671348,0.18783534,-0.28177172,-0.37354013,0.06267357,-0.028864456,-0.12932642,-0.73002696,-0.47239044,0.25551498,-0.3167242,-0.8441855,-0.047107343,0.2908817,-0.52141,-0.4338673,0.75531995,0.920093,0.36949867,0.20279951,-0.13798918,-0.20604669,0.06931058,0.22348696,0.23942909,0.31981522,0.49622798,0.28869057,0.12231765,0.24926388,-0.064235814,-0.3574573,-0.06056049,0.18897681,0.061768677,0.09410531,-0.07836856,-0.44006166,0.030818066,0.15326025,-0.37153015,-0.049885917,0.35137048,0.03276346,2
-411.67865,47.396393,-31.268898,10.491556,-17.35359,-0.5419319,-14.257365,-1.536838,-11.984371,-10.170729,-1.7623861,-7.394358,-2.183407,-6.999462,-3.6048439,-4.505626,-2.922484,-4.3244658,1.7338463,-2.7403228,0.23150423,5.176966,4.128901,7.2474403,4.3154907,6.336409,-2.8816025,-0.7472586,0.53864855,0.051744323,1.7246194,-2.3400986,-0.46037328,0.3424797,0.39141127,-1.4726685,0.075373404,-0.6754802,0.34397408,-2.1534655,-1.6155823,1.5429317,0.5942145,1.2736787,0.0072878124,2.0002532,-0.40156808,1.1308076,1.1254009,-1.0102335,0.064318396,-0.11882528,1.263647,0.828024,1.1845508,0.40274298,0.41218466,-0.7821338,-0.49916938,0.18896453,-0.17121486,-0.34595641,-0.34551686,1.1593522,0.21910289,0.120639056,-0.09631313,0.2184466,-0.2349262,0.8074009,1.2475685,0.123095736,0.51154417,-0.6798539,-0.88322073,-0.37492362,-0.007780442,-0.9814582,-0.2911103,-0.4137138,-0.22780052,0.46760172,-0.4964768,0.22770603,0.30247578,0.6631568,-0.23007578,0.06082181,0.88821495,0.4677221,-0.07465903,0.004500829,0.21990746,-0.45154616,0.10586872,-0.32197085,0.020841561,-0.22850986,0.060083486,0.6848491,-0.120741196,0.25353047,0.30248433,0.62285566,0.44091198,-0.18534523,-0.20837823,0.31537402,-0.12499788,-0.22703774,0.20882064,0.040796325,-0.22891793,-0.70241874,-0.038558695,0.06248297,0.1004917,0.057521474,-0.09480259,-0.13462706,-0.080474794,0.26925057,-0.037011,-0.19975992,-0.13923737,0.30532122,0.1366521,0.08568859,5
-589.15625,69.35078,-22.280157,22.284267,-7.6568165,5.4374166,-15.497787,-1.5866421,-17.952034,-3.2180789,-1.8611387,-8.6304035,0.71675575,-10.847686,0.501964,-3.5896683,-3.9867213,-7.562526,-1.6945018,-5.50599,-7.4250503,-3.3919342,-4.1858006,-4.1248446,-6.4898252,-1.0495323,-6.914882,-2.76503,-3.8543134,-3.994121,-2.2273004,-1.8684934,-1.7064455,-2.3772998,2.030744,0.43393248,5.8551974,4.1730595,3.855955,3.559132,2.3877623,2.0694442,1.840362,2.164132,-0.5514628,2.2436087,0.5506845,1.8749939,1.326444,0.8649558,0.7572438,0.5901299,0.5733833,-0.48653874,1.1774961,-1.0105975,0.17259167,-0.45824745,-0.33090454,-0.2492836,-0.67717546,-0.6402871,-0.35797316,0.739757,-0.9640992,0.15444729,0.14266771,0.11761858,-0.24875546,0.49853504,0.92733824,-0.10899647,-0.33818272,-0.2780466,0.40947595,-0.68254983,-0.8577687,-0.7151516,-0.4133725,-0.43055427,0.01711459,-0.39239106,-0.39931217,0.4749956,-0.19751157,-0.7712952,-0.9835631,0.36031717,0.49718538,0.15962625,-0.20058762,-0.7044296,-0.2953355,0.25279254,-0.08469649,-0.40702236,0.008613697,-0.3845332,-0.014043999,0.23399283,0.26288605,0.23282719,0.33554423,0.19119151,-0.13717884,0.370673,0.42280763,0.22525583,-0.116744995,-0.048561174,0.35593355,0.3314288,0.059299823,0.36421672,0.237579,-0.2917647,0.14782646,0.47095346,0.26962236,0.14645039,-0.050611615,-0.20164958,0.034759685,-0.0082141245,-0.047019552,-0.039124463,0.022704465,0.28861174,3
-621.6605,69.73284,-16.551184,25.334051,-6.0426188,11.823379,-9.895489,-1.6110624,-10.648978,-5.7364664,0.42390102,-7.8421783,-0.6296539,-4.009192,-0.24118242,-4.0123544,-2.3202918,-5.6022806,-0.103097655,-2.01356,-3.8846896,-2.538894,-3.4555626,-0.9114697,-6.1775775,-1.8063382,-4.665903,-3.396096,-1.329092,-1.6201144,-0.52636296,-1.4123573,-1.4891241,-4.2443185,-3.4997592,-2.9019458,-2.3608034,-2.4480896,-0.67179793,-1.8186888,0.7201658,1.927221,-0.18446796,-0.10864903,-1.5305629,-0.31876233,0.008959961,2.1797845,1.5676425,1.7959142,2.4120443,3.4241278,5.826967,5.434467,5.197159,3.3991795,2.2564886,0.93398815,1.5434512,1.4643654,1.1400211,1.0183532,0.28137508,1.1658278,0.6940501,-0.3244283,-0.35686317,1.0357453,0.7867941,-0.39969525,-0.31355098,0.6348945,0.54630536,-0.65923,-1.4655278,-0.2841842,0.8019899,-0.09828922,-0.32976508,-0.17653023,0.2124658,0.30650464,0.4162637,-0.039842483,0.30680174,0.42435285,-0.17176083,-0.31818074,-0.36825094,0.3992785,0.29834604,0.26164678,-0.17586811,-0.41481975,-0.23498444,0.0071337847,-0.27736962,-0.35277814,0.09600774,-0.28784466,0.14486183,0.317892,0.29262245,0.15481254,-0.11550249,-0.53871167,-0.36184582,0.110875934,-0.08663195,-0.31437856,-0.13462141,-0.09087726,-0.592429,-0.05146066,0.109692745,-0.07988635,-0.20425597,0.029079203,0.162803,-0.11853024,-0.35508123,-0.2887471,-0.11822131,-0.5688836,0.015320778,0.23389253,0.10105097,0.04747154,4
-614.2349,76.863014,-11.877121,20.117071,-13.161002,-1.5765728,-19.687853,-3.6889353,-5.548643,-4.7767577,-9.13022,-7.9154596,-1.1619735,-9.1317215,0.37288642,-9.891489,-2.3145866,-4.5349245,-6.6257367,-4.6116943,-7.8841186,-3.3527086,-4.2086678,-1.6398745,-4.3685193,-2.5675056,-3.252409,-1.1996216,0.9902959,0.8192019,-0.07115948,-2.1104455,-0.89847004,-0.0719878,3.4687126,3.8573542,2.7469928,-0.0041596633,2.9282634,4.822379,4.153479,3.5298069,1.3803197,0.7493244,0.037046812,1.4800576,0.10781573,0.33123925,-1.1418893,-1.5047399,-1.0430509,-0.9981748,0.9957348,0.40751746,-0.31512484,-1.0976934,-0.22347523,-0.68739885,0.5250222,0.019901525,-1.2453449,-0.81712335,-1.6756887,-1.2282448,-1.1739423,-0.18479532,-0.568973,-0.24613005,0.328366,0.02545096,0.17507741,0.051511493,-0.35852203,-0.69003123,-1.1050034,-1.6323005,-0.4500469,0.121989995,0.31050414,-0.7218954,-0.20414679,0.5053258,-0.33423638,0.07541589,0.33297482,0.8253651,0.52714247,0.4770578,0.08211682,0.73549056,1.1153339,0.1576469,-0.06101541,-0.33053485,0.011645049,0.15642804,0.92645156,0.63033307,-0.14076537,0.08412994,0.705369,0.930357,0.29412493,0.65768504,0.2685526,-0.09581611,0.41831946,0.17939594,-0.0056156083,0.34365475,0.526951,0.07897815,-0.43752822,0.33403206,0.8702258,0.18308072,0.49013114,0.5011982,-0.07449017,0.47818652,0.8203805,-0.015898095,-0.117165685,0.18508233,-0.06452575,0.21482033,-0.14575826,-0.58634233,2
-570.46716,66.87892,-29.594463,22.932108,-14.829389,-1.5981694,-19.334253,-7.555286,-9.672625,0.07582339,-11.362599,-7.158867,2.721187,-10.707504,0.18545808,-11.874292,-3.875334,-5.927909,-5.2407713,-3.8751223,-5.4330306,-5.4325376,-5.8995547,-1.3131757,-5.519912,3.4325533,0.34809265,1.8737551,-1.0549079,-4.2154007,-2.1365573,-2.2684128,3.2501085,3.1657648,5.8528123,5.0758715,5.03011,0.2228246,-0.17315985,-0.58491486,-0.91953725,2.0802824,0.64176524,-0.32795563,-2.6183538,0.19556239,0.44070694,1.3085048,-0.44545135,-0.8925923,-0.6594826,-1.2660884,1.2974422,0.5859336,0.20500426,-1.4859452,0.45270085,1.2200184,0.4862318,-1.4688063,-1.2955751,0.3809796,-0.45842814,-0.6430663,-1.8875911,-0.66976094,-1.1677984,-0.19202255,-0.38119984,-0.48769525,0.84385616,0.027645051,0.38300988,-0.015253111,-0.50731033,-1.3260909,-0.57425785,-0.12020151,0.32873863,-0.16553992,-0.17848124,0.35532665,-0.67429507,-0.44227943,-0.46818027,0.32515034,0.11238673,-0.5681385,-0.31079325,0.98161376,0.81371486,-0.21948597,0.093313344,-0.3839383,0.084357284,0.3198871,0.54309636,0.49111688,-0.0058226804,0.1915988,0.7186063,0.70887417,0.36285266,0.30963,0.116499506,0.8487383,0.6538208,-0.22316864,0.076552354,0.60696316,0.23356926,0.07975618,0.22973615,0.02513826,0.36696002,0.5207564,0.30678806,0.11291721,0.28885245,0.14961097,-0.046493545,-0.025311133,0.13824417,-0.00042272347,0.011178706,0.55420023,-0.082167625,-0.07433018,3
-609.6697,79.71613,-13.259136,25.56035,-12.978554,-2.4157715,-25.669584,-2.8282917,-9.844651,0.2316871,-8.508868,-6.1819277,0.361839,-12.788419,3.579186,-10.830785,-1.1642987,-6.2604403,-7.959175,-3.5996962,-5.803553,-4.3000503,-5.364451,-1.4614975,-6.3025784,0.09219666,-1.5132354,1.1054521,1.571689,0.38797608,1.3504665,1.4678355,2.9728286,1.2351643,2.2379491,-0.40979344,1.6578704,0.23890992,2.1674223,1.277281,0.61477095,2.8670044,-1.4388341,-2.3156643,-2.5161607,-0.83272684,1.0656363,0.1285097,-2.990597,-1.0422257,0.70825315,2.159315,1.8245298,-0.25856113,-0.29544142,-0.87179226,0.7964956,0.09389797,1.0993758,0.46144283,-0.7141322,-0.61640316,-1.3350145,-1.199948,-0.8079095,-0.5881612,-1.0609773,-0.6937774,-1.5426847,-0.5711573,-0.7589135,-0.6640394,-0.7465124,-1.4065988,-0.025567979,-0.6968346,-0.8407223,-0.35463697,0.18523811,0.4981816,0.7462613,0.09295554,-0.2611675,0.06004139,0.16229202,-0.013045168,-0.3933741,-0.1163435,-0.5949604,0.31953174,0.7605734,0.0701158,-0.20532753,-0.15371545,-0.011314392,-0.28585032,0.42687422,0.57392955,-0.25257757,-0.33945185,0.31517634,0.6899251,0.40482393,0.3180588,0.30690137,0.02062447,0.45049632,0.33315167,0.027802194,0.07420146,-0.076427564,-0.105311215,-0.32360056,0.04906913,-0.0048123286,-0.09162414,0.35308626,0.28961477,-0.48559967,-0.3124386,0.14409842,-0.41463694,0.0426585,0.42764995,0.0317463,0.14698856,0.32464206,-0.21438384,1
